CellID,SpotID,CellType
V17963,S1676,Fibroblast
V17964,S1272,Endothelial
V17965,S336,Cajal Retzius
V17966,S3868,Dentate
V17967,S2023,Cajal Retzius
V17968,S2832,Cajal Retzius
V17969,S1062,Sic17ab
V17970,S2863,Sic17ab
V17971,S583,Entorhinal
V17972,S1655,Entorhinal
V17973,S1107,Gad2
V17974,S1077,Astrocyte
V17975,S514,Cajal Retzius
V17976,S1529,Astrocyte
V17977,S3909,Ependyma
V17978,S1891,Neurogenesis
V17979,S2361,Astrocyte
V17980,S1069,Dentate
V17981,S396,Neurogenesis
V17982,S794,Microglia
V17983,S2237,Cajal Retzius
V17984,S3518,Astrocyte
V17985,S1441,Neurogenesis
V17986,S1626,CA2CA3
V17987,S347,Dentate
V17988,S3848,Entorhinal
V17989,S658,Cajal Retzius
V17990,S4351,Dentate
V17991,S4103,Microglia
V17992,S973,Microglia
V17993,S1011,Fibroblast
V17994,S1244,Neurogenesis
V17995,S635,Cajal Retzius
V17996,S3443,Neurogenesis
V17997,S2890,Neurogenesis
V17998,S3013,Neurogenesis
V17999,S3160,Neurogenesis
V18000,S4062,Choroid
V18001,S3701,Cajal Retzius
V18002,S4313,Cajal Retzius
V18003,S3033,Entorhinal
V18004,S2413,Cajal Retzius
V18005,S2820,Cajal Retzius
V18006,S4115,Cajal Retzius
V18007,S370,Cajal Retzius
V18008,S2032,Astrocyte
V18009,S2110,Polydendrocyte
V18010,S2537,Neurogenesis
V18011,S2692,Cajal Retzius
V18012,S1739,Sic17ab
V18013,S779,CA1
V18014,S3644,Microglia
V18015,S1175,Polydendrocyte
V18016,S2261,Polydendrocyte
V18017,S3016,Cajal Retzius
V18018,S2171,Cajal Retzius
V18019,S455,Cajal Retzius
V18020,S991,Dentate
V18021,S2601,Astrocyte
V18022,S857,Dentate
V18023,S827,Cajal Retzius
V18024,S2779,Oligodendrocyte
V18025,S721,Ependyma
V18026,S2501,Microglia
V18027,S496,Ependyma
V18028,S1674,Cajal Retzius
V18029,S2531,Microglia
V18030,S268,Cajal Retzius
V18031,S449,Cajal Retzius
V18032,S2520,Dentate
V18033,S3689,Ependyma
V18034,S3311,Cajal Retzius
V18035,S928,Cajal Retzius
V18036,S1020,Cajal Retzius
V18037,S4092,Dentate
V18038,S2194,Astrocyte
V18039,S576,Cajal Retzius
V18040,S963,Sic17ab
V18041,S3431,Neurogenesis
V18042,S1424,Astrocyte
V18043,S2014,Endothelial
V18044,S2050,Neurogenesis
V18045,S467,Cajal Retzius
V18046,S401,Gad2
V18047,S2333,Entorhinal
V18048,S2677,Cajal Retzius
V18049,S2562,Polydendrocyte
V18050,S3111,Cajal Retzius
V18051,S4336,Cajal Retzius
V18052,S1033,Neurogenesis
V18053,S1710,Dentate
V18054,S2864,Dentate
V18055,S3414,Ependyma
V18056,S2138,Dentate
V18057,S1194,Sic17ab
V18058,S3973,Astrocyte
V18059,S1542,Microglia
V18060,S620,Cajal Retzius
V18061,S3847,Sic17ab
V18062,S769,Cajal Retzius
V18063,S345,Cajal Retzius
V18064,S3987,Microglia
V18065,S2405,Neurogenesis
V18066,S1814,Astrocyte
V18067,S4387,Astrocyte
V18068,S472,Neurogenesis
V18069,S3442,Cajal Retzius
V18070,S3696,Choroid
V18071,S4237,Microglia
V18072,S2544,Dentate
V18073,S3129,Dentate
V18074,S960,Sic17ab
V18075,S1561,Astrocyte
V18076,S4208,Cajal Retzius
V18077,S2433,Neurogenesis
V18078,S3196,Neurogenesis
V18079,S171,Neurogenesis
V18080,S771,Dentate
V18081,S2180,Ependyma
V18082,S3212,Neurogenesis
V18083,S1601,Cajal Retzius
V18084,S3656,Endothelial
V18085,S1800,Dentate
V18086,S4343,Cajal Retzius
V18087,S3900,Cajal Retzius
V18088,S78,Cajal Retzius
V18089,S3865,Polydendrocyte
V18090,S431,Cajal Retzius
V18091,S3300,Ependyma
V18092,S4035,Cajal Retzius
V18093,S556,Cajal Retzius
V18094,S193,Sic17ab
V18095,S3790,Cajal Retzius
V18096,S3612,Dentate
V18097,S2577,Dentate
V18098,S2954,Dentate
V18099,S1770,Neurogenesis
V18100,S592,Neurogenesis
V18101,S2247,Cajal Retzius
V18102,S3814,Astrocyte
V18103,S2706,Microglia
V18104,S268,Entorhinal
V18105,S3794,Cajal Retzius
V18106,S1016,Ependyma
V18107,S3081,Fibroblast
V18108,S1361,Sic17ab
V18109,S1775,Ependyma
V18110,S1854,Cajal Retzius
V18111,S3832,Cajal Retzius
V18112,S3156,Cajal Retzius
V18113,S3784,Cajal Retzius
V18114,S838,Dentate
V18115,S3087,Cajal Retzius
V18116,S3359,Neurogenesis
V18117,S2574,Cajal Retzius
V18118,S1519,Cajal Retzius
V18119,S2336,Microglia
V18120,S1526,Cajal Retzius
V18121,S2792,Neurogenesis
V18122,S425,Oligodendrocyte
V18123,S1402,Cajal Retzius
V18124,S2219,Cajal Retzius
V18125,S52,Cajal Retzius
V18126,S4017,Polydendrocyte
V18127,S624,Cajal Retzius
V18128,S1605,Neurogenesis
V18129,S3129,Neurogenesis
V18130,S3076,Gad2
V18131,S4292,Astrocyte
V18132,S3639,Fibroblast
V18133,S1492,Sic17ab
V18134,S4500,Cajal Retzius
V18135,S1403,Sic17ab
V18136,S623,Cajal Retzius
V18137,S796,Neurogenesis
V18138,S4375,Cajal Retzius
V18139,S3171,Cajal Retzius
V18140,S3737,Polydendrocyte
V18141,S4029,Astrocyte
V18142,S403,Endothelial
V18143,S3267,Astrocyte
V18144,S4027,Cajal Retzius
V18145,S4265,Astrocyte
V18146,S229,Cajal Retzius
V18147,S393,CA1
V18148,S3270,Dentate
V18149,S2584,Astrocyte
V18150,S426,Entorhinal
V18151,S4104,Cajal Retzius
V18152,S2050,CA1
V18153,S4390,Fibroblast
V18154,S693,Cajal Retzius
V18155,S3567,Choroid
V18156,S3312,Dentate
V18157,S3834,Cajal Retzius
V18158,S2641,Ependyma
V18159,S2058,Microglia
V18160,S2747,Neurogenesis
V18161,S1246,Neurogenesis
V18162,S1570,Sic17ab
V18163,S2331,Entorhinal
V18164,S3739,Endothelial
V18165,S951,Endothelial
V18166,S3740,Astrocyte
V18167,S4173,Cajal Retzius
V18168,S3307,Neurogenesis
V18169,S4192,Cajal Retzius
V18170,S467,Cajal Retzius
V18171,S633,Entorhinal
V18172,S1413,Dentate
V18173,S1969,Polydendrocyte
V18174,S2626,Cajal Retzius
V18175,S1702,Endothelial
V18176,S1306,Cajal Retzius
V18177,S1373,Astrocyte
V18178,S428,Neurogenesis
V18179,S2632,Astrocyte
V18180,S677,Cajal Retzius
V18181,S411,Dentate
V18182,S4116,Choroid
V18183,S1592,Cajal Retzius
V18184,S652,Dentate
V18185,S4579,Cajal Retzius
V18186,S603,Polydendrocyte
V18187,S1906,Neurogenesis
V18188,S1775,Dentate
V18189,S1222,Cajal Retzius
V18190,S3816,Choroid
V18191,S2260,Microglia
V18192,S1817,Neurogenesis
V18193,S4288,Gad2
V18194,S3615,Microglia
V18195,S3955,Cajal Retzius
V18196,S4475,Cajal Retzius
V18197,S2138,Dentate
V18198,S3325,Astrocyte
V18199,S846,Fibroblast
V18200,S1077,Microglia
V18201,S579,Gad2
V18202,S1784,Polydendrocyte
V18203,S1099,Polydendrocyte
V18204,S3271,Cajal Retzius
V18205,S4159,Cajal Retzius
V18206,S564,Cajal Retzius
V18207,S1096,Ependyma
V18208,S627,Cajal Retzius
V18209,S601,Cajal Retzius
V18210,S1830,Dentate
V18211,S4131,Cajal Retzius
V18212,S2182,Dentate
V18213,S2291,Microglia
V18214,S2299,Ependyma
V18215,S2016,Ependyma
V18216,S3178,Sic17ab
V18217,S3791,Cajal Retzius
V18218,S1308,Polydendrocyte
V18219,S2749,Cajal Retzius
V18220,S3006,Microglia
V18221,S2522,Cajal Retzius
V18222,S722,Polydendrocyte
V18223,S2819,Cajal Retzius
V18224,S4119,Cajal Retzius
V18225,S3165,Ependyma
V18226,S1885,Polydendrocyte
V18227,S3642,Ependyma
V18228,S1976,Cajal Retzius
V18229,S1728,Dentate
V18230,S1031,Entorhinal
V18231,S1039,Entorhinal
V18232,S4151,Neurogenesis
V18233,S2083,Dentate
V18234,S4160,Microglia
V18235,S2225,Dentate
V18236,S2481,Neurogenesis
V18237,S231,Cajal Retzius
V18238,S1378,Cajal Retzius
V18239,S1695,Fibroblast
V18240,S3997,Dentate
V18241,S4102,Ependyma
V18242,S4239,Ependyma
V18243,S4393,Neurogenesis
V18244,S2449,Microglia
V18245,S3774,Endothelial
V18246,S439,Sic17ab
V18247,S3249,Dentate
V18248,S3450,Entorhinal
V18249,S3758,Endothelial
V18250,S2502,Cajal Retzius
V18251,S1767,Astrocyte
V18252,S3810,Cajal Retzius
V18253,S1610,Gad2
V18254,S1837,Cajal Retzius
V18255,S3916,Neurogenesis
V18256,S2431,Entorhinal
V18257,S4427,Polydendrocyte
V18258,S1261,Neurogenesis
V18259,S1812,Endothelial
V18260,S2182,Dentate
V18261,S4448,Sic17ab
V18262,S1228,Dentate
V18263,S3701,Cajal Retzius
V18264,S4178,Neurogenesis
V18265,S801,Cajal Retzius
V18266,S2823,Cajal Retzius
V18267,S4166,Dentate
V18268,S3792,Polydendrocyte
V18269,S2200,Polydendrocyte
V18270,S3223,Fibroblast
V18271,S758,Neurogenesis
V18272,S4596,Ependyma
V18273,S2623,Cajal Retzius
V18274,S632,Entorhinal
V18275,S4551,Cajal Retzius
V18276,S1050,Neurogenesis
V18277,S3127,Fibroblast
V18278,S4168,Neurogenesis
V18279,S4321,Cajal Retzius
V18280,S1371,Entorhinal
V18281,S4230,Cajal Retzius
V18282,S3211,Dentate
V18283,S3076,Oligodendrocyte
V18284,S4013,Ependyma
V18285,S2258,Cajal Retzius
V18286,S3147,Ependyma
V18287,S2326,Neurogenesis
V18288,S2271,Microglia
V18289,S456,Neurogenesis
V18290,S1019,Ependyma
V18291,S3656,Entorhinal
V18292,S2352,Cajal Retzius
V18293,S3323,Sic17ab
V18294,S2924,Polydendrocyte
V18295,S784,Oligodendrocyte
V18296,S342,Dentate
V18297,S4225,Cajal Retzius
V18298,S3565,Astrocyte
V18299,S2903,Cajal Retzius
V18300,S104,Cajal Retzius
V18301,S3645,Ependyma
V18302,S2216,Astrocyte
V18303,S3728,Cajal Retzius
V18304,S1317,Cajal Retzius
V18305,S3611,Cajal Retzius
V18306,S3633,Choroid
V18307,S2306,Neurogenesis
V18308,S1371,Neurogenesis
V18309,S4366,Microglia
V18310,S3044,Dentate
V18311,S3974,Cajal Retzius
V18312,S52,Oligodendrocyte
V18313,S1799,Astrocyte
V18314,S3132,Dentate
V18315,S1740,Dentate
V18316,S3459,Astrocyte
V18317,S3483,Ependyma
V18318,S3190,Cajal Retzius
V18319,S3012,CA1
V18320,S4124,Ependyma
V18321,S3332,Dentate
V18322,S2799,Entorhinal
V18323,S3498,Dentate
V18324,S466,Entorhinal
V18325,S302,Cajal Retzius
V18326,S1888,Fibroblast
V18327,S1808,Polydendrocyte
V18328,S3203,Cajal Retzius
V18329,S2764,Neurogenesis
V18330,S1648,Neurogenesis
V18331,S1153,Cajal Retzius
V18332,S4045,CA1
V18333,S4044,Cajal Retzius
V18334,S65,Gad2
V18335,S2145,Dentate
V18336,S1922,Cajal Retzius
V18337,S2805,Cajal Retzius
V18338,S3384,Ependyma
V18339,S991,Dentate
V18340,S4173,Cajal Retzius
V18341,S2385,Ependyma
V18342,S736,CA1
V18343,S1860,Dentate
V18344,S1519,Cajal Retzius
V18345,S3562,Sic17ab
V18346,S4586,Sic17ab
V18347,S4123,Cajal Retzius
V18348,S3112,Neurogenesis
V18349,S3721,Cajal Retzius
V18350,S2675,Astrocyte
V18351,S3372,Cajal Retzius
V18352,S1830,Neurogenesis
V18353,S3893,Cajal Retzius
V18354,S107,Cajal Retzius
V18355,S3140,Neurogenesis
V18356,S330,Cajal Retzius
V18357,S954,Cajal Retzius
V18358,S2629,Fibroblast
V18359,S4278,Cajal Retzius
V18360,S4222,Cajal Retzius
V18361,S3645,Astrocyte
V18362,S1599,Dentate
V18363,S3991,Dentate
V18364,S4392,Neurogenesis
V18365,S1802,Cajal Retzius
V18366,S1131,Cajal Retzius
V18367,S2141,Dentate
V18368,S1709,Neurogenesis
V18369,S2021,Sic17ab
V18370,S390,CA1
V18371,S1730,Neurogenesis
V18372,S1481,Astrocyte
V18373,S2406,Astrocyte
V18374,S750,Cajal Retzius
V18375,S569,Astrocyte
V18376,S2807,Cajal Retzius
V18377,S173,Cajal Retzius
V18378,S4487,Microglia
V18379,S1360,Entorhinal
V18380,S3486,Cajal Retzius
V18381,S1872,Dentate
V18382,S1661,Sic17ab
V18383,S1795,Dentate
V18384,S1598,Neurogenesis
V18385,S368,Dentate
V18386,S698,Cajal Retzius
V18387,S4643,Cajal Retzius
V18388,S891,Astrocyte
V18389,S1565,Cajal Retzius
V18390,S3828,Choroid
V18391,S4001,Cajal Retzius
V18392,S2185,Neurogenesis
V18393,S2950,Ependyma
V18394,S139,CA2CA3
V18395,S289,Cajal Retzius
V18396,S1878,Endothelial
V18397,S1557,Dentate
V18398,S1061,Cajal Retzius
V18399,S2215,Dentate
V18400,S3765,Choroid
V18401,S4034,Ependyma
V18402,S1103,Microglia
V18403,S1577,Entorhinal
V18404,S1910,Oligodendrocyte
V18405,S4010,Neurogenesis
V18406,S2359,Cajal Retzius
V18407,S2126,Dentate
V18408,S4389,Ependyma
V18409,S2130,Neurogenesis
V18410,S4375,Cajal Retzius
V18411,S3723,Endothelial
V18412,S4168,Cajal Retzius
V18413,S4170,Choroid
V18414,S2528,Dentate
V18415,S1446,Astrocyte
V18416,S1015,Cajal Retzius
V18417,S1479,Entorhinal
V18418,S1729,Cajal Retzius
V18419,S2249,Ependyma
V18420,S2418,Polydendrocyte
V18421,S895,Ependyma
V18422,S3987,Gad2
V18423,S3329,Cajal Retzius
V18424,S346,Neurogenesis
V18425,S2017,Cajal Retzius
V18426,S655,Entorhinal
V18427,S2714,Polydendrocyte
V18428,S3578,Microglia
V18429,S3067,Dentate
V18430,S1855,Neurogenesis
V18431,S1203,Ependyma
V18432,S2073,Cajal Retzius
V18433,S2214,CA1
V18434,S3710,Ependyma
V18435,S3808,Sic17ab
V18436,S3843,Neurogenesis
V18437,S3641,Ependyma
V18438,S2650,Ependyma
V18439,S2340,Dentate
V18440,S420,Neurogenesis
V18441,S1869,Choroid
V18442,S1730,Polydendrocyte
V18443,S3937,Neurogenesis
V18444,S3149,Cajal Retzius
V18445,S2516,Choroid
V18446,S1665,Astrocyte
V18447,S2082,Cajal Retzius
V18448,S4480,Ependyma
V18449,S890,Sic17ab
V18450,S4456,Cajal Retzius
V18451,S2548,Entorhinal
V18452,S4103,Neurogenesis
V18453,S1032,Entorhinal
V18454,S3985,Ependyma
V18455,S1761,Fibroblast
V18456,S3874,Dentate
V18457,S1796,Entorhinal
V18458,S2565,Polydendrocyte
V18459,S4262,Microglia
V18460,S235,Cajal Retzius
V18461,S2010,Dentate
V18462,S429,Cajal Retzius
V18463,S902,Dentate
V18464,S909,Oligodendrocyte
V18465,S1894,Endothelial
V18466,S3643,Ependyma
V18467,S767,Cajal Retzius
V18468,S384,Cajal Retzius
V18469,S2214,Dentate
V18470,S3831,Astrocyte
V18471,S3268,Sic17ab
V18472,S767,Dentate
V18473,S1274,Cajal Retzius
V18474,S2738,Dentate
V18475,S1797,Cajal Retzius
V18476,S184,Cajal Retzius
V18477,S4469,Neurogenesis
V18478,S3198,Neurogenesis
V18479,S3048,Neurogenesis
V18480,S3906,Microglia
V18481,S2612,Dentate
V18482,S1766,Polydendrocyte
V18483,S2878,Neurogenesis
V18484,S1897,Polydendrocyte
V18485,S2378,Astrocyte
V18486,S1292,Neurogenesis
V18487,S103,Sic17ab
V18488,S4185,Entorhinal
V18489,S278,Cajal Retzius
V18490,S3220,Dentate
V18491,S2762,Ependyma
V18492,S155,Gad2
V18493,S3944,Choroid
V18494,S858,CA1
V18495,S2907,Dentate
V18496,S4111,Sic17ab
V18497,S762,Ependyma
V18498,S3093,Cajal Retzius
V18499,S4232,Polydendrocyte
V18500,S836,Oligodendrocyte
V18501,S2818,Ependyma
V18502,S2882,Dentate
V18503,S2647,Neurogenesis
V18504,S118,Cajal Retzius
V18505,S2111,Dentate
V18506,S143,Cajal Retzius
V18507,S3391,Astrocyte
V18508,S698,Astrocyte
V18509,S3521,Cajal Retzius
V18510,S3073,Polydendrocyte
V18511,S1254,Polydendrocyte
V18512,S1021,Dentate
V18513,S2820,Astrocyte
V18514,S3967,Ependyma
V18515,S1266,Microglia
V18516,S462,Fibroblast
V18517,S1315,Cajal Retzius
V18518,S4286,Neurogenesis
V18519,S2044,Ependyma
V18520,S272,Cajal Retzius
V18521,S1380,Neurogenesis
V18522,S4078,Microglia
V18523,S4339,Neurogenesis
V18524,S2158,Cajal Retzius
V18525,S2637,Cajal Retzius
V18526,S594,Neurogenesis
V18527,S2923,Cajal Retzius
V18528,S3205,CA2CA3
V18529,S4277,Neurogenesis
V18530,S2279,Entorhinal
V18531,S3620,Dentate
V18532,S3597,Astrocyte
V18533,S2505,CA1
V18534,S4448,Microglia
V18535,S3063,Neurogenesis
V18536,S3715,Astrocyte
V18537,S340,CA1
V18538,S2609,Entorhinal
V18539,S3624,Neurogenesis
V18540,S3127,Endothelial
V18541,S3655,Oligodendrocyte
V18542,S2717,Microglia
V18543,S2146,Neurogenesis
V18544,S4425,Entorhinal
V18545,S3246,Astrocyte
V18546,S3795,Astrocyte
V18547,S1182,Sic17ab
V18548,S2894,Polydendrocyte
V18549,S3873,Ependyma
V18550,S2101,Ependyma
V18551,S720,Cajal Retzius
V18552,S2365,Astrocyte
V18553,S3118,Entorhinal
V18554,S3696,Choroid
V18555,S4202,Neurogenesis
V18556,S3654,Cajal Retzius
V18557,S3168,Cajal Retzius
V18558,S1809,Neurogenesis
V18559,S392,Cajal Retzius
V18560,S3442,Neurogenesis
V18561,S396,Neurogenesis
V18562,S1836,Microglia
V18563,S1694,Dentate
V18564,S983,Cajal Retzius
V18565,S197,Cajal Retzius
V18566,S3688,Cajal Retzius
V18567,S3084,Astrocyte
V18568,S3208,Dentate
V18569,S1039,Endothelial
V18570,S3292,Cajal Retzius
V18571,S2729,Ependyma
V18572,S3990,Dentate
V18573,S465,Cajal Retzius
V18574,S1190,Dentate
V18575,S4004,Choroid
V18576,S3073,Microglia
V18577,S2505,Ependyma
V18578,S2337,Neurogenesis
V18579,S1552,Gad2
V18580,S332,Dentate
V18581,S2666,Cajal Retzius
V18582,S1428,Fibroblast
V18583,S1354,Neurogenesis
V18584,S2523,Ependyma
V18585,S3273,Neurogenesis
V18586,S2544,Dentate
V18587,S4016,Gad2
V18588,S532,Astrocyte
V18589,S3482,Astrocyte
V18590,S3129,Neurogenesis
V18591,S1508,Dentate
V18592,S724,Cajal Retzius
V18593,S3321,Neurogenesis
V18594,S3520,Oligodendrocyte
V18595,S4369,Neurogenesis
V18596,S2980,Oligodendrocyte
V18597,S129,Cajal Retzius
V18598,S1696,Astrocyte
V18599,S2308,Cajal Retzius
V18600,S2500,Neurogenesis
V18601,S4049,Dentate
V18602,S750,Cajal Retzius
V18603,S1133,Cajal Retzius
V18604,S1120,Cajal Retzius
V18605,S2411,Microglia
V18606,S374,Cajal Retzius
V18607,S1793,Polydendrocyte
V18608,S1716,Cajal Retzius
V18609,S2718,Microglia
V18610,S1062,Neurogenesis
V18611,S1502,Dentate
V18612,S1049,Cajal Retzius
V18613,S2694,Neurogenesis
V18614,S3514,Entorhinal
V18615,S448,Gad2
V18616,S4259,Dentate
V18617,S3486,CA2CA3
V18618,S565,Cajal Retzius
V18619,S2888,Cajal Retzius
V18620,S303,Neurogenesis
V18621,S568,Sic17ab
V18622,S770,Polydendrocyte
V18623,S726,Polydendrocyte
V18624,S23,Cajal Retzius
V18625,S818,Sic17ab
V18626,S2124,Cajal Retzius
V18627,S2814,Neurogenesis
V18628,S3654,Cajal Retzius
V18629,S890,Cajal Retzius
V18630,S2609,Dentate
V18631,S1416,Cajal Retzius
V18632,S265,Cajal Retzius
V18633,S4010,Cajal Retzius
V18634,S4360,Neurogenesis
V18635,S4285,Cajal Retzius
V18636,S4463,Ependyma
V18637,S451,Cajal Retzius
V18638,S1503,Sic17ab
V18639,S1991,Dentate
V18640,S3635,Choroid
V18641,S4154,Ependyma
V18642,S519,Cajal Retzius
V18643,S3793,Sic17ab
V18644,S1812,Cajal Retzius
V18645,S717,Cajal Retzius
V18646,S882,Fibroblast
V18647,S2331,Cajal Retzius
V18648,S3244,Ependyma
V18649,S2225,Astrocyte
V18650,S2996,Polydendrocyte
V18651,S468,Endothelial
V18652,S3945,Choroid
V18653,S4456,Gad2
V18654,S3152,Ependyma
V18655,S2524,Cajal Retzius
V18656,S1054,Ependyma
V18657,S185,Cajal Retzius
V18658,S1510,Sic17ab
V18659,S1798,Cajal Retzius
V18660,S477,Sic17ab
V18661,S1647,Cajal Retzius
V18662,S1253,Fibroblast
V18663,S707,Neurogenesis
V18664,S1344,Ependyma
V18665,S2918,Microglia
V18666,S1621,Astrocyte
V18667,S987,Neurogenesis
V18668,S2927,Choroid
V18669,S873,Cajal Retzius
V18670,S2012,Cajal Retzius
V18671,S4284,Cajal Retzius
V18672,S3345,Astrocyte
V18673,S1129,Cajal Retzius
V18674,S3179,Ependyma
V18675,S2143,Entorhinal
V18676,S1229,Astrocyte
V18677,S3014,Neurogenesis
V18678,S4133,Cajal Retzius
V18679,S4101,Cajal Retzius
V18680,S2195,Ependyma
V18681,S3300,Entorhinal
V18682,S2637,Endothelial
V18683,S1231,Endothelial
V18684,S1127,CA1
V18685,S2448,Cajal Retzius
V18686,S1313,Endothelial
V18687,S1939,Polydendrocyte
V18688,S2766,Cajal Retzius
V18689,S595,Sic17ab
V18690,S399,Cajal Retzius
V18691,S4533,Dentate
V18692,S2227,Cajal Retzius
V18693,S1553,Cajal Retzius
V18694,S3120,Neurogenesis
V18695,S2658,Microglia
V18696,S3243,Astrocyte
V18697,S2120,Ependyma
V18698,S2079,Cajal Retzius
V18699,S1381,Polydendrocyte
V18700,S4537,Choroid
V18701,S3196,Astrocyte
V18702,S3729,Cajal Retzius
V18703,S4042,Dentate
V18704,S4119,Cajal Retzius
V18705,S1874,Dentate
V18706,S1814,Choroid
V18707,S1544,Astrocyte
V18708,S3964,Cajal Retzius
V18709,S748,Dentate
V18710,S4064,Cajal Retzius
V18711,S2295,Dentate
V18712,S3769,Astrocyte
V18713,S4221,Cajal Retzius
V18714,S1177,Entorhinal
V18715,S1572,Astrocyte
V18716,S3697,Choroid
V18717,S4131,Cajal Retzius
V18718,S1627,Endothelial
V18719,S677,Cajal Retzius
V18720,S1243,Cajal Retzius
V18721,S3571,Choroid
V18722,S1597,Cajal Retzius
V18723,S2441,Neurogenesis
V18724,S1507,Sic17ab
V18725,S364,Microglia
V18726,S2958,Dentate
V18727,S3637,Neurogenesis
V18728,S3466,Endothelial
V18729,S3390,Cajal Retzius
V18730,S3293,Neurogenesis
V18731,S174,Cajal Retzius
V18732,S3886,Fibroblast
V18733,S1044,Neurogenesis
V18734,S2693,Polydendrocyte
V18735,S1774,Cajal Retzius
V18736,S1949,Gad2
V18737,S129,Cajal Retzius
V18738,S3818,Astrocyte
V18739,S193,Entorhinal
V18740,S1459,Entorhinal
V18741,S2860,Neurogenesis
V18742,S2736,Dentate
V18743,S1799,Gad2
V18744,S2374,Microglia
V18745,S2728,Ependyma
V18746,S4100,Neurogenesis
V18747,S1248,Cajal Retzius
V18748,S4117,Choroid
V18749,S649,Cajal Retzius
V18750,S777,Cajal Retzius
V18751,S4068,Neurogenesis
V18752,S1110,Entorhinal
V18753,S2617,Dentate
V18754,S2018,Cajal Retzius
V18755,S3827,Choroid
V18756,S2782,CA1
V18757,S2241,Cajal Retzius
V18758,S3296,Cajal Retzius
V18759,S1482,Astrocyte
V18760,S3772,Cajal Retzius
V18761,S2210,Microglia
V18762,S4048,Dentate
V18763,S4469,Cajal Retzius
V18764,S3431,Cajal Retzius
V18765,S2128,Cajal Retzius
V18766,S4506,Entorhinal
V18767,S530,Dentate
V18768,S3629,Astrocyte
V18769,S3576,Astrocyte
V18770,S897,Cajal Retzius
V18771,S1510,Dentate
V18772,S1556,Astrocyte
V18773,S1014,Cajal Retzius
V18774,S2403,Ependyma
V18775,S1157,Oligodendrocyte
V18776,S1954,Dentate
V18777,S475,Gad2
V18778,S3610,Microglia
V18779,S741,Dentate
V18780,S2149,Neurogenesis
V18781,S1269,Cajal Retzius
V18782,S975,Entorhinal
V18783,S4455,Polydendrocyte
V18784,S360,Sic17ab
V18785,S574,Cajal Retzius
V18786,S2403,Oligodendrocyte
V18787,S124,Gad2
V18788,S352,Cajal Retzius
V18789,S4122,Cajal Retzius
V18790,S2170,Cajal Retzius
V18791,S2031,Neurogenesis
V18792,S2051,Entorhinal
V18793,S3204,Dentate
V18794,S178,CA1
V18795,S3731,Neurogenesis
V18796,S4312,Neurogenesis
V18797,S3153,Cajal Retzius
V18798,S3985,Ependyma
V18799,S3562,Neurogenesis
V18800,S4163,Fibroblast
V18801,S185,Cajal Retzius
V18802,S515,Sic17ab
V18803,S841,Cajal Retzius
V18804,S3760,Choroid
V18805,S1895,Polydendrocyte
V18806,S3829,Choroid
V18807,S764,Cajal Retzius
V18808,S4022,Cajal Retzius
V18809,S4413,Cajal Retzius
V18810,S1706,Neurogenesis
V18811,S802,Cajal Retzius
V18812,S3095,Dentate
V18813,S4279,Ependyma
V18814,S2907,Sic17ab
V18815,S1715,Cajal Retzius
V18816,S2962,Ependyma
V18817,S1277,Neurogenesis
V18818,S3180,Ependyma
V18819,S1318,Entorhinal
V18820,S2020,Cajal Retzius
V18821,S2175,Polydendrocyte
V18822,S2586,Astrocyte
V18823,S3692,Endothelial
V18824,S2621,Cajal Retzius
V18825,S4181,Gad2
V18826,S2972,Astrocyte
V18827,S2239,Cajal Retzius
V18828,S1793,Gad2
V18829,S2377,Neurogenesis
V18830,S2640,Polydendrocyte
V18831,S3951,Ependyma
V18832,S4255,Cajal Retzius
V18833,S562,Cajal Retzius
V18834,S3289,Cajal Retzius
V18835,S351,Entorhinal
V18836,S322,Cajal Retzius
V18837,S422,Cajal Retzius
V18838,S2861,Microglia
V18839,S894,Dentate
V18840,S1970,Polydendrocyte
V18841,S460,Sic17ab
V18842,S2719,Cajal Retzius
V18843,S3984,Astrocyte
V18844,S3686,Neurogenesis
V18845,S2541,Dentate
V18846,S568,Dentate
V18847,S1970,Neurogenesis
V18848,S2614,Astrocyte
V18849,S2127,Neurogenesis
V18850,S2471,Neurogenesis
V18851,S1519,Cajal Retzius
V18852,S1531,Cajal Retzius
V18853,S4494,Fibroblast
V18854,S2451,Dentate
V18855,S1302,Microglia
V18856,S1088,Cajal Retzius
V18857,S3055,Oligodendrocyte
V18858,S2160,Neurogenesis
V18859,S136,Cajal Retzius
V18860,S2845,Polydendrocyte
V18861,S2182,Neurogenesis
V18862,S2884,Neurogenesis
V18863,S1277,Ependyma
V18864,S957,Dentate
V18865,S412,Dentate
V18866,S4449,Cajal Retzius
V18867,S2834,Polydendrocyte
V18868,S1650,Sic17ab
V18869,S2210,Microglia
V18870,S2742,Ependyma
V18871,S113,Cajal Retzius
V18872,S3657,Cajal Retzius
V18873,S3199,Dentate
V18874,S1165,Neurogenesis
V18875,S1342,Microglia
V18876,S2612,Dentate
V18877,S3353,Astrocyte
V18878,S3705,Endothelial
V18879,S1943,Fibroblast
V18880,S2188,Polydendrocyte
V18881,S1315,Cajal Retzius
V18882,S2909,Oligodendrocyte
V18883,S1529,Ependyma
V18884,S3187,Cajal Retzius
V18885,S1010,Cajal Retzius
V18886,S3648,Ependyma
V18887,S529,Dentate
V18888,S4166,Cajal Retzius
